Vic Row,Data Pattern,HC,Aggr. Type,Num. Bitflips,Itr
1093,0x00000000,1000000,Upper,325,0
1093,0x00000000,1000000,Lower,345,0
1093,0x00000000,500000,Double,2594,0
1094,0xFFFFFFFF,1000000,Upper,236,0
1094,0xFFFFFFFF,1000000,Lower,304,0
1094,0xFFFFFFFF,500000,Double,5147,0
1094,0x00000000,1000000,Upper,317,0
1094,0x00000000,1000000,Lower,293,0
1094,0x00000000,500000,Double,2581,0
1095,0xFFFFFFFF,1000000,Upper,276,0
1095,0xFFFFFFFF,1000000,Lower,323,0
1095,0xFFFFFFFF,500000,Double,5330,0
1095,0x00000000,1000000,Upper,358,0
1095,0x00000000,1000000,Lower,353,0
1095,0x00000000,500000,Double,2676,0
1096,0xFFFFFFFF,1000000,Upper,254,0
1096,0xFFFFFFFF,1000000,Lower,340,0
1096,0xFFFFFFFF,500000,Double,5205,0
1096,0x00000000,1000000,Upper,329,0
1096,0x00000000,1000000,Lower,308,0
1096,0x00000000,500000,Double,2657,0
1097,0xFFFFFFFF,1000000,Upper,305,0
1097,0xFFFFFFFF,1000000,Lower,317,0
1097,0xFFFFFFFF,500000,Double,5362,0
1097,0x00000000,1000000,Upper,360,0
1097,0x00000000,1000000,Lower,337,0
1097,0x00000000,500000,Double,2684,0
1098,0xFFFFFFFF,1000000,Upper,258,0
1098,0xFFFFFFFF,1000000,Lower,286,0
1098,0xFFFFFFFF,500000,Double,5181,0
1098,0x00000000,1000000,Upper,329,0
1098,0x00000000,1000000,Lower,313,0
1098,0x00000000,500000,Double,2407,0
1099,0xFFFFFFFF,1000000,Upper,285,0
1099,0xFFFFFFFF,1000000,Lower,311,0
1099,0xFFFFFFFF,500000,Double,5282,0
1099,0x00000000,1000000,Upper,333,0
1099,0x00000000,1000000,Lower,341,0
1099,0x00000000,500000,Double,2611,0
1100,0xFFFFFFFF,1000000,Upper,264,0
1100,0xFFFFFFFF,1000000,Lower,320,0
1100,0xFFFFFFFF,500000,Double,5283,0
1100,0x00000000,1000000,Upper,321,0
1100,0x00000000,1000000,Lower,341,0
1100,0x00000000,500000,Double,2530,0
1101,0xFFFFFFFF,1000000,Upper,275,0
1101,0xFFFFFFFF,1000000,Lower,341,0
1101,0xFFFFFFFF,500000,Double,5354,0
1101,0x00000000,1000000,Upper,337,0
1101,0x00000000,1000000,Lower,334,0
1101,0x00000000,500000,Double,2674,0
1102,0xFFFFFFFF,1000000,Upper,254,0
1102,0xFFFFFFFF,1000000,Lower,277,0
1102,0xFFFFFFFF,500000,Double,5220,0
1102,0x00000000,1000000,Upper,340,0
1102,0x00000000,1000000,Lower,302,0
1102,0x00000000,500000,Double,2613,0
1103,0xFFFFFFFF,1000000,Upper,263,0
1103,0xFFFFFFFF,1000000,Lower,319,0
1103,0xFFFFFFFF,500000,Double,5356,0
1103,0x00000000,1000000,Upper,362,0
1103,0x00000000,1000000,Lower,391,0
1103,0x00000000,500000,Double,2667,0
1104,0xFFFFFFFF,1000000,Upper,283,0
1104,0xFFFFFFFF,1000000,Lower,334,0
1104,0xFFFFFFFF,500000,Double,5231,0
1104,0x00000000,1000000,Upper,328,0
1104,0x00000000,1000000,Lower,295,0
1104,0x00000000,500000,Double,2528,0
1105,0xFFFFFFFF,1000000,Upper,306,0
1105,0xFFFFFFFF,1000000,Lower,324,0
1105,0xFFFFFFFF,500000,Double,5355,0
1105,0x00000000,1000000,Upper,347,0
1105,0x00000000,1000000,Lower,342,0
1105,0x00000000,500000,Double,2590,0
1106,0xFFFFFFFF,1000000,Upper,216,0
1106,0xFFFFFFFF,1000000,Lower,307,0
1106,0xFFFFFFFF,500000,Double,5186,0
1106,0x00000000,1000000,Upper,337,0
1106,0x00000000,1000000,Lower,295,0
1106,0x00000000,500000,Double,2567,0
1107,0xFFFFFFFF,1000000,Upper,346,0
1107,0xFFFFFFFF,1000000,Lower,302,0
1107,0xFFFFFFFF,500000,Double,5481,0
1107,0x00000000,1000000,Upper,330,0
1107,0x00000000,1000000,Lower,351,0
1107,0x00000000,500000,Double,2643,0
1108,0xFFFFFFFF,1000000,Upper,251,0
1108,0xFFFFFFFF,1000000,Lower,294,0
1108,0xFFFFFFFF,500000,Double,5181,0
1108,0x00000000,1000000,Upper,344,0
1108,0x00000000,1000000,Lower,300,0
1108,0x00000000,500000,Double,2578,0
1109,0xFFFFFFFF,1000000,Upper,305,0
1109,0xFFFFFFFF,1000000,Lower,340,0
1109,0xFFFFFFFF,500000,Double,5435,0
1109,0x00000000,1000000,Upper,357,0
1109,0x00000000,1000000,Lower,347,0
1109,0x00000000,500000,Double,2629,0
1110,0xFFFFFFFF,1000000,Upper,247,0
1110,0xFFFFFFFF,1000000,Lower,305,0
1110,0xFFFFFFFF,500000,Double,5008,0
1110,0x00000000,1000000,Upper,314,0
1110,0x00000000,1000000,Lower,288,0
1110,0x00000000,500000,Double,2633,0
1111,0xFFFFFFFF,1000000,Upper,312,0
1111,0xFFFFFFFF,1000000,Lower,323,0
1111,0xFFFFFFFF,500000,Double,5402,0
1111,0x00000000,1000000,Upper,309,0
1111,0x00000000,1000000,Lower,346,0
1111,0x00000000,500000,Double,2539,0
1112,0xFFFFFFFF,1000000,Upper,233,0
1112,0xFFFFFFFF,1000000,Lower,282,0
1112,0xFFFFFFFF,500000,Double,5170,0
1112,0x00000000,1000000,Upper,310,0
1112,0x00000000,1000000,Lower,309,0
1112,0x00000000,500000,Double,2521,0
1113,0xFFFFFFFF,1000000,Upper,302,0
1113,0xFFFFFFFF,1000000,Lower,339,0
1113,0xFFFFFFFF,500000,Double,5328,0
1113,0x00000000,1000000,Upper,317,0
1113,0x00000000,1000000,Lower,352,0
1113,0x00000000,500000,Double,2649,0
1114,0xFFFFFFFF,1000000,Upper,270,0
1114,0xFFFFFFFF,1000000,Lower,284,0
1114,0xFFFFFFFF,500000,Double,5041,0
1114,0x00000000,1000000,Upper,357,0
1114,0x00000000,1000000,Lower,309,0
1114,0x00000000,500000,Double,2494,0
1115,0xFFFFFFFF,1000000,Upper,306,0
1115,0xFFFFFFFF,1000000,Lower,341,0
1115,0xFFFFFFFF,500000,Double,5455,0
1115,0x00000000,1000000,Upper,330,0
1115,0x00000000,1000000,Lower,375,0
1115,0x00000000,500000,Double,2677,0
1116,0xFFFFFFFF,1000000,Upper,256,0
1116,0xFFFFFFFF,1000000,Lower,280,0
1116,0xFFFFFFFF,500000,Double,5168,0
1116,0x00000000,1000000,Upper,343,0
1116,0x00000000,1000000,Lower,321,0
1116,0x00000000,500000,Double,2577,0
1117,0xFFFFFFFF,1000000,Upper,299,0
1117,0xFFFFFFFF,1000000,Lower,324,0
1117,0xFFFFFFFF,500000,Double,5358,0
1117,0x00000000,1000000,Upper,335,0
1117,0x00000000,1000000,Lower,313,0
1117,0x00000000,500000,Double,2609,0
1118,0xFFFFFFFF,1000000,Upper,221,0
1118,0xFFFFFFFF,1000000,Lower,269,0
1118,0xFFFFFFFF,500000,Double,5118,0
1118,0x00000000,1000000,Upper,332,0
1118,0x00000000,1000000,Lower,276,0
1118,0x00000000,500000,Double,2550,0
1119,0xFFFFFFFF,1000000,Upper,306,0
1119,0xFFFFFFFF,1000000,Lower,310,0
1119,0xFFFFFFFF,500000,Double,5366,0
1119,0x00000000,1000000,Upper,304,0
1119,0x00000000,1000000,Lower,351,0
1119,0x00000000,500000,Double,2592,0
1120,0xFFFFFFFF,1000000,Upper,236,0
1120,0xFFFFFFFF,1000000,Lower,274,0
1120,0xFFFFFFFF,500000,Double,5164,0
1120,0x00000000,1000000,Upper,336,0
1120,0x00000000,1000000,Lower,322,0
1120,0x00000000,500000,Double,2606,0
1121,0xFFFFFFFF,1000000,Upper,306,0
1121,0xFFFFFFFF,1000000,Lower,336,0
1121,0xFFFFFFFF,500000,Double,5384,0
1121,0x00000000,1000000,Upper,321,0
1121,0x00000000,1000000,Lower,371,0
1121,0x00000000,500000,Double,2684,0
1122,0xFFFFFFFF,1000000,Upper,249,0
1122,0xFFFFFFFF,1000000,Lower,274,0
1122,0xFFFFFFFF,500000,Double,5246,0
1122,0x00000000,1000000,Upper,306,0
1122,0x00000000,1000000,Lower,290,0
1122,0x00000000,500000,Double,2527,0
1123,0xFFFFFFFF,1000000,Upper,312,0
1123,0xFFFFFFFF,1000000,Lower,316,0
