Vic Row,Data Pattern,HC,Aggr. Type,Num. Bitflips,Itr
1070,0xFFFFFFFF,320000,Upper,1,0
1070,0xFFFFFFFF,230000,Lower,1,0
1070,0xFFFFFFFF,56000,Double,1,0
1070,0x00000000,210000,Upper,1,0
1070,0x00000000,330000,Lower,1,0
1070,0x00000000,40000,Double,1,0
1071,0xFFFFFFFF,350000,Upper,1,0
1071,0xFFFFFFFF,290000,Lower,1,0
1071,0xFFFFFFFF,52000,Double,1,0
1071,0x00000000,230000,Upper,1,0
1071,0x00000000,280000,Lower,1,0
1071,0x00000000,38000,Double,1,0
1072,0xFFFFFFFF,320000,Upper,1,0
1072,0xFFFFFFFF,350000,Lower,1,0
1072,0xFFFFFFFF,56000,Double,1,0
1072,0x00000000,290000,Upper,1,0
1072,0x00000000,300000,Lower,1,0
1072,0x00000000,52000,Double,1,0
1073,0xFFFFFFFF,360000,Upper,1,0
1073,0xFFFFFFFF,240000,Lower,1,0
1073,0xFFFFFFFF,51000,Double,1,0
1073,0x00000000,260000,Upper,1,0
1073,0x00000000,230000,Lower,1,0
1073,0x00000000,43000,Double,1,0
1074,0xFFFFFFFF,250000,Upper,1,0
1074,0xFFFFFFFF,320000,Lower,1,0
1074,0xFFFFFFFF,70000,Double,1,0
1074,0x00000000,310000,Upper,1,0
1074,0x00000000,320000,Lower,1,0
1074,0x00000000,50000,Double,1,0
1075,0xFFFFFFFF,320000,Upper,1,0
1075,0xFFFFFFFF,230000,Lower,1,0
1075,0xFFFFFFFF,59000,Double,1,0
1075,0x00000000,290000,Upper,1,0
1075,0x00000000,240000,Lower,1,0
1075,0x00000000,42000,Double,1,0
1076,0xFFFFFFFF,280000,Upper,1,0
1076,0xFFFFFFFF,300000,Lower,1,0
1076,0xFFFFFFFF,49000,Double,1,0
1076,0x00000000,270000,Upper,1,0
1076,0x00000000,170000,Lower,1,0
1076,0x00000000,45000,Double,1,0
1077,0xFFFFFFFF,260000,Upper,1,0
1077,0xFFFFFFFF,330000,Lower,1,0
1077,0xFFFFFFFF,55000,Double,1,0
1077,0x00000000,270000,Upper,1,0
1077,0x00000000,230000,Lower,2,0
1077,0x00000000,41000,Double,1,0
1078,0xFFFFFFFF,360000,Upper,1,0
1078,0xFFFFFFFF,280000,Lower,1,0
1078,0xFFFFFFFF,69000,Double,1,0
1078,0x00000000,240000,Upper,1,0
1078,0x00000000,250000,Lower,1,0
1078,0x00000000,37000,Double,1,0
1079,0xFFFFFFFF,290000,Upper,1,0
1079,0xFFFFFFFF,340000,Lower,1,0
1079,0xFFFFFFFF,45000,Double,1,0
1079,0x00000000,290000,Upper,1,0
1079,0x00000000,190000,Lower,1,0
1079,0x00000000,40000,Double,1,0
1080,0xFFFFFFFF,390000,Upper,1,0
1080,0xFFFFFFFF,400000,Lower,1,0
1080,0xFFFFFFFF,58000,Double,1,0
1080,0x00000000,170000,Upper,1,0
1080,0x00000000,320000,Lower,1,0
1080,0x00000000,49000,Double,1,0
1081,0xFFFFFFFF,300000,Upper,1,0
1081,0xFFFFFFFF,260000,Lower,1,0
1081,0xFFFFFFFF,52000,Double,1,0
1081,0x00000000,200000,Upper,1,0
1081,0x00000000,290000,Lower,1,0
1081,0x00000000,42000,Double,1,0
1082,0xFFFFFFFF,420000,Upper,1,0
1082,0xFFFFFFFF,370000,Lower,1,0
1082,0xFFFFFFFF,66000,Double,1,0
1082,0x00000000,260000,Upper,1,0
1082,0x00000000,260000,Lower,1,0
1082,0x00000000,45000,Double,1,0
1083,0xFFFFFFFF,320000,Upper,1,0
1083,0xFFFFFFFF,330000,Lower,1,0
1083,0xFFFFFFFF,55000,Double,1,0
1083,0x00000000,350000,Upper,1,0
1083,0x00000000,150000,Lower,1,0
1083,0x00000000,48000,Double,1,0
1084,0xFFFFFFFF,410000,Upper,1,0
1084,0xFFFFFFFF,250000,Lower,1,0
1084,0xFFFFFFFF,63000,Double,1,0
1084,0x00000000,270000,Upper,1,0
1084,0x00000000,150000,Lower,1,0
1084,0x00000000,47000,Double,1,0
1085,0xFFFFFFFF,260000,Upper,1,0
1085,0xFFFFFFFF,280000,Lower,1,0
1085,0xFFFFFFFF,57000,Double,1,0
1085,0x00000000,190000,Upper,1,0
1085,0x00000000,270000,Lower,1,0
1085,0x00000000,46000,Double,1,0
1086,0xFFFFFFFF,330000,Upper,1,0
1086,0xFFFFFFFF,310000,Lower,1,0
1086,0xFFFFFFFF,49000,Double,1,0
1086,0x00000000,220000,Upper,1,0
1086,0x00000000,220000,Lower,1,0
1086,0x00000000,39000,Double,1,0
1087,0xFFFFFFFF,360000,Upper,1,0
1087,0xFFFFFFFF,360000,Lower,1,0
1087,0xFFFFFFFF,50000,Double,1,0
1087,0x00000000,190000,Upper,1,0
1087,0x00000000,220000,Lower,1,0
1087,0x00000000,37000,Double,1,0
1088,0xFFFFFFFF,340000,Upper,1,0
1088,0xFFFFFFFF,380000,Lower,1,0
1088,0xFFFFFFFF,69000,Double,1,0
1088,0x00000000,320000,Upper,1,0
1088,0x00000000,290000,Lower,1,0
1088,0x00000000,48000,Double,2,0
1089,0xFFFFFFFF,150000,Upper,1,0
1089,0xFFFFFFFF,340000,Lower,1,0
1089,0xFFFFFFFF,61000,Double,1,0
1089,0x00000000,270000,Upper,2,0
1089,0x00000000,240000,Lower,1,0
1089,0x00000000,38000,Double,1,0
1090,0xFFFFFFFF,360000,Upper,2,0
1090,0xFFFFFFFF,400000,Lower,1,0
1090,0xFFFFFFFF,56000,Double,1,0
1090,0x00000000,230000,Upper,1,0
1090,0x00000000,230000,Lower,1,0
1090,0x00000000,32000,Double,1,0
1091,0xFFFFFFFF,330000,Upper,1,0
1091,0xFFFFFFFF,270000,Lower,1,0
1091,0xFFFFFFFF,40000,Double,1,0
1091,0x00000000,180000,Upper,1,0
1091,0x00000000,280000,Lower,1,0
1091,0x00000000,45000,Double,1,0
1092,0xFFFFFFFF,330000,Upper,2,0
1092,0xFFFFFFFF,380000,Lower,1,0
1092,0xFFFFFFFF,52000,Double,1,0
1092,0x00000000,280000,Upper,1,0
1092,0x00000000,220000,Lower,1,0
1092,0x00000000,46000,Double,1,0
1093,0xFFFFFFFF,240000,Upper,1,0
1093,0xFFFFFFFF,270000,Lower,1,0
1093,0xFFFFFFFF,55000,Double,1,0
1093,0x00000000,300000,Upper,1,0
1093,0x00000000,260000,Lower,1,0
1093,0x00000000,45000,Double,1,0
1094,0xFFFFFFFF,300000,Upper,1,0
1094,0xFFFFFFFF,360000,Lower,1,0
1094,0xFFFFFFFF,61000,Double,1,0
1094,0x00000000,310000,Upper,3,0
1094,0x00000000,250000,Lower,1,0
1094,0x00000000,49000,Double,1,0
1095,0xFFFFFFFF,280000,Upper,1,0
1095,0xFFFFFFFF,260000,Lower,1,0
1095,0xFFFFFFFF,42000,Double,1,0
1095,0x00000000,240000,Upper,1,0
1095,0x00000000,260000,Lower,1,0
1095,0x00000000,47000,Double,1,0
1096,0xFFFFFFFF,290000,Upper,1,0
1096,0xFFFFFFFF,280000,Lower,1,0
1096,0xFFFFFFFF,59000,Double,2,0
1096,0x00000000,310000,Upper,1,0
1096,0x00000000,270000,Lower,2,0
1096,0x00000000,40000,Double,1,0
1097,0xFFFFFFFF,270000,Upper,1,0
1097,0xFFFFFFFF,360000,Lower,1,0
1097,0xFFFFFFFF,62000,Double,1,0
1097,0x00000000,220000,Upper,1,0
1097,0x00000000,230000,Lower,1,0
1097,0x00000000,45000,Double,1,0
1098,0xFFFFFFFF,270000,Upper,2,0
1098,0xFFFFFFFF,330000,Lower,1,0
1098,0xFFFFFFFF,63000,Double,1,0
